id,title,description,link,image_link,price,availability,condition,brand,google_product_category,additional_image_link
1481783539,"Smoky Quartz with Feldspar, Skardu Pakistan, 2.9 kg | Statement Piece","One large smoky quartz crystal in cream colored feldspar matrix. This visually striking piece is a great statement piece or addition to any collection! Mined in Skardu, Pakistan, this sample weighs 2910 grams.",https://shop.hunterrockandmineral.com/piece/1481783539/,https://i.etsystatic.com/41028267/r/il/1e4fc1/4953080995/il_1140xN.4953080995_ol6h.jpg,395.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/3aa2fc/4904811234/il_1140xN.4904811234_4vbp.jpg,https://i.etsystatic.com/41028267/r/il/0fc97b/4904811246/il_1140xN.4904811246_4fqe.jpg,https://i.etsystatic.com/41028267/r/il/e88093/4953081035/il_1140xN.4953081035_5jjc.jpg,https://i.etsystatic.com/41028267/r/il/933374/4904811280/il_1140xN.4904811280_90mg.jpg"
1478315247,"Quartz with Epidote, Skardu Pakistan, 8.8 kg | Statement Piece","This beautiful statement piece is a large cluster of perfect, euhedral and terminated quartz crystals with epidote. Some clear, vitreous quartz crystals have epidote inclusions suspended within them. Weighing in at 8850 grams, this piece was collected in Skardu, Pakistan.",https://shop.hunterrockandmineral.com/piece/1478315247/,https://i.etsystatic.com/41028267/r/il/f059e4/4889941824/il_1140xN.4889941824_2icw.jpg,749.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/780d97/4889941826/il_1140xN.4889941826_bpqi.jpg,https://i.etsystatic.com/41028267/r/il/4e5de6/4938211611/il_1140xN.4938211611_hsgo.jpg,https://i.etsystatic.com/41028267/r/il/04d9af/4889941836/il_1140xN.4889941836_bi4z.jpg,https://i.etsystatic.com/41028267/r/il/107429/4938211615/il_1140xN.4938211615_lgnk.jpg,https://i.etsystatic.com/41028267/r/il/fb3d9f/4889941950/il_1140xN.4889941950_r2i3.jpg,https://i.etsystatic.com/41028267/r/il/fdc53f/4938211693/il_1140xN.4938211693_mmwz.jpg,https://i.etsystatic.com/41028267/r/il/bb7b01/4938211697/il_1140xN.4938211697_m2jf.jpg,https://i.etsystatic.com/41028267/r/il/47c09d/4938211597/il_1140xN.4938211597_l9b9.jpg"
1476311251,"Twinned Zircon, Skardu Pakistan, 212 g, 10.5 x 5.5 x 3 cm | Cabinet","A large, twinned, euhedral zircon in matrix with deep red wine color and vitreous luster. There are several smaller accompanying zircons, as well. Weighing 212 grams, this zircon was collected in the Astor Valley, Skardu, Pakistan. The dimensions of this zircon are 22 x 30 x 20 mm, and the dimensions of the specimen are 105 x 55 x 30 mm.",https://shop.hunterrockandmineral.com/piece/1476311251/,https://i.etsystatic.com/41028267/r/il/a2c90d/4929523509/il_1140xN.4929523509_duhh.jpg,275.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/02d05c/4929522587/il_1140xN.4929522587_krjk.jpg,https://i.etsystatic.com/41028267/r/il/726401/4881249332/il_1140xN.4881249332_qwqw.jpg"
1476301641,"Fluorite with Dogtooth Calcite, Balochistan Pakistan, 1.2 kg","Lavender fluorite dusted with a fine coating of calcite on one side as well as two large, sparry calcite crystals. This piece is a floater and truly has no bad side. Weighing 1225 grams, this piece was collected from Balochistan, Pakistan.",https://shop.hunterrockandmineral.com/piece/1476301641/,https://i.etsystatic.com/41028267/r/il/724fe1/4881233204/il_1140xN.4881233204_9n4a.jpg,225.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/bf343c/4881233190/il_1140xN.4881233190_en9g.jpg,https://i.etsystatic.com/41028267/r/il/86fe9f/4881233316/il_1140xN.4881233316_gh2d.jpg,https://i.etsystatic.com/41028267/r/il/6884bd/4881233194/il_1140xN.4881233194_ijwk.jpg,https://i.etsystatic.com/41028267/r/il/041550/4929506135/il_1140xN.4929506135_k2a1.jpg,https://i.etsystatic.com/41028267/r/il/6bb467/4881233188/il_1140xN.4881233188_4r33.jpg,https://i.etsystatic.com/41028267/r/il/5d0349/4929506023/il_1140xN.4929506023_2sjv.jpg,https://i.etsystatic.com/41028267/r/il/fee628/4929506035/il_1140xN.4929506035_c3xk.jpg,https://i.etsystatic.com/41028267/r/il/d25afa/4881233312/il_1140xN.4881233312_mm9q.jpg,https://i.etsystatic.com/41028267/r/il/745281/4881233314/il_1140xN.4881233314_49j9.jpg"
1476012653,"Cubic Fluorite, Balochistan Pakistan, 525 g","Perfect cubes of translucent, purple fluorite are lightly dusted with fine calcite. The back of this piece is coated in calcite as well, with several large, sparry crystals. Weighing in at 525 grams, this sample was collected in Balochistan, Pakistan.",https://shop.hunterrockandmineral.com/piece/1476012653/,https://i.etsystatic.com/41028267/r/il/2745e9/4880104334/il_1140xN.4880104334_6tpr.jpg,350.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/f05bc5/4928368651/il_1140xN.4928368651_k569.jpg,https://i.etsystatic.com/41028267/r/il/15404c/4928368669/il_1140xN.4928368669_svf4.jpg,https://i.etsystatic.com/41028267/r/il/2a4a23/4880096774/il_1140xN.4880096774_o002.jpg,https://i.etsystatic.com/41028267/r/il/be8302/4928368811/il_1140xN.4928368811_e5ae.jpg,https://i.etsystatic.com/41028267/r/il/f2881d/4928368837/il_1140xN.4928368837_t3yh.jpg,https://i.etsystatic.com/41028267/r/il/b03123/4880096882/il_1140xN.4880096882_bur6.jpg,https://i.etsystatic.com/41028267/r/il/78f711/4880096896/il_1140xN.4880096896_6pfh.jpg,https://i.etsystatic.com/41028267/r/il/f5a59a/4880096884/il_1140xN.4880096884_2v33.jpg,https://i.etsystatic.com/41028267/r/il/8bc4e8/4939822897/il_1140xN.4939822897_7c53.jpg"
1475954573,"Quartz with Feldspar and Garnet, Skardu Pakistan, 1.8 kg | Statement Piece","A beautiful statement piece of euhedral, terminated quartz in feldspar matrix sprinkled with small, half centimeter sized garnets. This specimen was collected in Skardu, Pakistan and weighs 1797 grams.",https://shop.hunterrockandmineral.com/piece/1475954573/,https://i.etsystatic.com/41028267/r/il/100801/4928146059/il_1140xN.4928146059_sum8.jpg,495.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,https://i.etsystatic.com/41028267/r/il/c26e79/4879872990/il_1140xN.4879872990_aa4k.jpg
1475937179,"Tourmalinated Cathedral Quartz, Chapko Mine Pakistan, 740 g","Another incredible tourmalinated piece! This is a cathedral quartz floater, terminated on both ends that has been tourmalinated by candy-apple green elbaite. This gorgeous piece has no bad side! Collected in Skardu, Pakistan from the Chapko mine, this piece weighs 740 grams.",https://shop.hunterrockandmineral.com/piece/1475937179/,https://i.etsystatic.com/41028267/r/il/c9aa92/4879726232/il_1140xN.4879726232_331b.jpg,1100.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/cd0a99/4879726204/il_1140xN.4879726204_o1u2.jpg,https://i.etsystatic.com/41028267/r/il/966aa5/4879726216/il_1140xN.4879726216_l05g.jpg,https://i.etsystatic.com/41028267/r/il/95e3cf/4879726228/il_1140xN.4879726228_occn.jpg,https://i.etsystatic.com/41028267/r/il/09aaab/4927997731/il_1140xN.4927997731_hq70.jpg,https://i.etsystatic.com/41028267/r/il/4ac0e5/4927997425/il_1140xN.4927997425_ioxf.jpg,https://i.etsystatic.com/41028267/r/il/9170e8/4879726476/il_1140xN.4879726476_c5ba.jpg,https://i.etsystatic.com/41028267/r/il/98c615/4927997747/il_1140xN.4927997747_dh5z.jpg,https://i.etsystatic.com/41028267/r/il/e9bb62/4891579098/il_1140xN.4891579098_dlji.jpg,https://i.etsystatic.com/41028267/r/il/e954fd/4939847327/il_1140xN.4939847327_kehd.jpg"
1475601687,"Fluorite with Dogtooth Calcite, Balochistan Pakistan, 258 g","Lavender, cubic fluorite with a matte luster complimented by one large sage-colored spire of dogtooth calcite. This sample was mined in Balochistan, Pakistan and weighs 258 grams.",https://shop.hunterrockandmineral.com/piece/1475601687/,https://i.etsystatic.com/41028267/r/il/b9b19e/4926570507/il_1140xN.4926570507_lgus.jpg,125.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/fffca6/4878301374/il_1140xN.4878301374_e2yb.jpg,https://i.etsystatic.com/41028267/r/il/d485f0/4878301380/il_1140xN.4878301380_3i6d.jpg,https://i.etsystatic.com/41028267/r/il/9cceeb/4878301378/il_1140xN.4878301378_5lir.jpg,https://i.etsystatic.com/41028267/r/il/e3b6dd/4926570515/il_1140xN.4926570515_nkz1.jpg,https://i.etsystatic.com/41028267/r/il/b5a0c0/4878301382/il_1140xN.4878301382_4rap.jpg"
1463270524,"Quartz with Feldspar, Skardu Pakistan, 1.4 kg | Statement Piece","Twinned smoky quartz in cream colored feldspar matrix. This visually striking piece is self-standing, and is an great statement piece or addition to any collection! Mined in Skardu, Pakistan, this sample weighs 1350 grams.",https://shop.hunterrockandmineral.com/piece/1463270524/,https://i.etsystatic.com/41028267/r/il/e3421b/4886037640/il_1140xN.4886037640_eagr.jpg,380.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/2c7568/4934308661/il_1140xN.4934308661_s2b5.jpg,https://i.etsystatic.com/41028267/r/il/cd41ab/4934307179/il_1140xN.4934307179_4k2y.jpg,https://i.etsystatic.com/41028267/r/il/b28686/4934456183/il_1140xN.4934456183_d3q2.jpg,https://i.etsystatic.com/41028267/r/il/e99bab/4934456267/il_1140xN.4934456267_bit4.jpg"
1461755846,"Quartz with Feldspar and Garnet, Skardu Pakistan, 2.2 kg | Statement Piece","A beautiful statement piece of euhedral, terminated quartz in feldspar matrix sprinkled with small, half centimeter sized garnets. This specimen was collected in Skardu, Pakistan and weighs 2230 grams.",https://shop.hunterrockandmineral.com/piece/1461755846/,https://i.etsystatic.com/41028267/r/il/cf4708/4928121921/il_1140xN.4928121921_1fnv.jpg,600.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/6908f9/4928121949/il_1140xN.4928121949_nzls.jpg,https://i.etsystatic.com/41028267/r/il/55d84f/4928121965/il_1140xN.4928121965_h9ml.jpg,https://i.etsystatic.com/41028267/r/il/6657a8/4928122135/il_1140xN.4928122135_rg5m.jpg,https://i.etsystatic.com/41028267/r/il/5a81f6/4928121961/il_1140xN.4928121961_907v.jpg,https://i.etsystatic.com/41028267/r/il/1f52b0/4879850322/il_1140xN.4879850322_ay0n.jpg,https://i.etsystatic.com/41028267/r/il/00a9ec/4879850466/il_1140xN.4879850466_l9zo.jpg,https://i.etsystatic.com/41028267/r/il/e5c2d3/4879850324/il_1140xN.4879850324_h000.jpg"
1461752230,"Quartz with Feldspar and Garnet, Skardu Pakistan, 2 kg | Statement Piece","A beautiful statement piece of euhedral, terminated quartz in feldspar matrix lightly sprinkled with small, half centimeter sized garnets. This specimen was collected in Skardu, Pakistan and weighs 1962 grams.",https://shop.hunterrockandmineral.com/piece/1461752230/,https://i.etsystatic.com/41028267/r/il/5dab9c/4879816868/il_1140xN.4879816868_8tb3.jpg,350.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/7497f4/4879807498/il_1140xN.4879807498_34x9.jpg,https://i.etsystatic.com/41028267/r/il/7bf0b4/4879807494/il_1140xN.4879807494_ccit.jpg,https://i.etsystatic.com/41028267/r/il/62f49b/4928079453/il_1140xN.4928079453_1ne4.jpg,https://i.etsystatic.com/41028267/r/il/722228/4879807502/il_1140xN.4879807502_fjx6.jpg"
1418502206,Rhodochrosite Blade,"A large, delicate blade of grapefruit pink rhodochrosite, not something you see every day! This piece is translucent, and is an incredible addition to a collection or a beautiful and tasteful accent decoration. Weighing in at 34 grams, this piece was mined from Wutong Mine, Liubao, Cangwu County, China.",https://shop.hunterrockandmineral.com/piece/1418502206/,https://i.etsystatic.com/41028267/r/il/d431ab/4705866412/il_1140xN.4705866412_ggld.jpg,600.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/3cec9f/4695803262/il_1140xN.4695803262_jx5a.jpg,https://i.etsystatic.com/41028267/r/il/9f51c5/4695804348/il_1140xN.4695804348_j3k0.jpg,https://i.etsystatic.com/41028267/r/il/48c354/4744031155/il_1140xN.4744031155_ioau.jpg,https://i.etsystatic.com/41028267/r/il/8be372/4695803244/il_1140xN.4695803244_mxvr.jpg"
